UNITID,EFYTOTLT
143853,2215
143978,3062
143978,3062
144005,8927
144005,6521
144005,2406
144014,242
144014,242
144050,15965
144050,5218
144050,10747
144157,12224
144157,12224
144166,14653
144166,14653
144175,8360
144175,8360
144184,21558
144184,21558
144193,15773
144193,15773
144209,15672
144209,15672
144218,19938
144218,19938
144281,13377
144281,12773
144281,604
144351,6352
144351,1348
144351,5004
144467,1677
144467,1677
144485,1869
144485,1869
144564,9230
144564,9230
144573,83
144573,83
144616,45
144616,45
144740,29326
144740,19055
144740,10271
144759,53338
144759,40749
144759,12589
144795,279
144795,279
144865,50336
144865,50336
144883,1449
144883,1449
144892,12426
144892,10265
144892,2161
144944,19162
144944,19162
144962,3634
144962,3336
144962,298
144971,843
144971,843
145099,208
145099,208
145239,595
145239,595
145275,418
145275,418
145309,67
145309,67
145336,7649
145336,3721
145336,3928
145354,76
145354,76
145372,2027
145372,1568
145372,459
145406,469
145406,469
145424,172
145424,172
145433,185
145433,185
145460,1563
145460,1557
145460,6
145497,498
145497,482
145497,16
145521,3702
145521,3702
145558,2160
145558,2160
145600,30426
145600,17980
145600,12446
145619,8819
145619,4315
145619,4504
145628,640
145628,640
145637,47235
145637,32661
145637,14574
145646,2090
145646,2090
145682,19787
145682,19787
145691,926
145691,926
145707,2885
145707,2885
145725,8543
145725,2818
145725,5725
145770,1842
145770,329
145770,1513
145813,23735
145813,19770
145813,3965
145831,8360
145831,8360
145886,102
145886,102
146010,2765
146010,2765
146205,19402
146205,19402
146241,1867
146241,1867
146278,4516
146278,4516
146296,29197
146296,29197
146339,1557
146339,1372
146339,185
146348,10179
146348,10179
146366,10060
146366,10060
146393,3314
146393,3314
146418,7717
146418,7717
146427,1444
146427,1444
146454,99
146454,99
146472,31262
146472,31262
146481,1506
146481,1477
146481,29
146490,982
146490,982
146506,20003
146506,20003
146533,322
146533,322
146603,12160
146603,12160
146612,7031
146612,4599
146612,2432
146621,57
146621,57
146667,1158
146667,758
146667,400
146676,1606
146676,1606
146685,15112
146685,15112
146700,2707
146700,2707
146719,18169
146719,11159
146719,7010
146728,325
146728,325
146755,327
146755,327
146791,872
146791,872
146807,100
146807,100
146816,226
146816,226
146825,578
146825,578
146977,265
146977,265
147004,11412
147004,11412
147013,4202
147013,2770
147013,1432
147031,159
147031,159
147129,289
147129,289
147165,836
147165,836
147244,2653
147244,2583
147244,70
147341,1387
147341,1387
147369,3850
147369,3025
147369,825
147378,31444
147378,31444
147396,113
147396,113
147411,7931
147411,7931
147439,109
147439,109
147536,11642
147536,2432
147536,9210
147590,952
147590,196
147590,756
147642,141
147642,141
147660,3183
147660,2762
147660,421
147679,3700
147679,2423
147679,1277
147697,152
147697,152
147703,28126
147703,19906
147703,8220
147749,1273
147749,1273
147767,22674
147767,10636
147767,12038
147776,14827
147776,11282
147776,3545
147800,31085
147800,31085
147819,115
147819,115
147828,6633
147828,3523
147828,3110
147916,17602
147916,17602
147970,250
147970,250
148007,11063
148007,11063
148016,555
148016,555
148098,75
148098,75
148131,2828
148131,1351
148131,1477
148140,761
148140,761
148177,4106
148177,4106
148256,13882
148256,13882
148292,7834
148292,7834
148335,5911
148335,5203
148335,708
148380,17220
148380,17220
148399,1441
148399,1441
148405,2487
148405,994
148405,1493
148487,8821
148487,4913
148487,3908
148496,4711
148496,1997
148496,2714
148511,2183
148511,122
148511,2061
148575,612
148575,450
148575,162
148584,4468
148584,1935
148584,2533
148593,137
148593,137
148627,5900
148627,3387
148627,2513
148654,6240
148654,3586
148654,2654
148672,5023
148672,5023
148724,95
148724,95
148821,9182
148821,9182
148849,120
148849,120
148876,1805
148876,1805
148885,253
148885,253
148937,7119
148937,7119
148955,183
148955,183
148982,388
148982,388
148991,4600
148991,4600
149019,696
149019,696
149028,236
149028,217
149028,19
149204,107
149204,107
149222,23143
149222,18080
149222,5063
149231,16321
149231,12580
149231,3741
149310,856
149310,856
149329,82
149329,66
149329,16
149365,17026
149365,17026
149499,51
149499,51
149505,1624
149505,1624
149514,3171
149514,1158
149514,2013
149532,24146
149532,24146
149550,347
149550,347
149639,1213
149639,190
149639,1023
149727,19735
149727,19735
149763,289
149763,273
149763,16
149772,14780
149772,11890
149772,2890
149781,3288
149781,2493
149781,795
149842,27733
149842,27733
150048,700
150048,700
150066,3230
150066,2335
150066,895
150075,23
150075,23
150136,25473
150136,19812
150136,5661
150145,2599
150145,2159
150145,440
150163,4887
150163,3791
150163,1096
150172,1616
150172,1295
150172,321
150215,265
150215,265
150251,352
150251,352
150288,406
150288,406
150303,116
150303,116
150400,2423
150400,2423
150428,98
150428,98
150437,112
150437,112
150455,1356
150455,1184
150455,172
150534,3113
150534,2922
150534,191
150604,1375
150604,1375
150640,20
150640,20
150668,1170
150668,1127
150668,43
150677,1979
150677,1654
150677,325
150695,146
150695,146
150710,206
150710,206
150756,945
150756,945
150765,107
150765,107
150774,528
150774,528
150853,285
150853,285
150941,1387
150941,1241
150941,146
150978,12756
150978,12756
150987,32484
150987,32484
150996,8977
150996,8977
151005,12788
151005,12788
151014,7592
151014,7592
151023,12853
151023,12853
151032,16303
151032,16303
151041,7591
151041,7591
151050,10917
151050,10917
151069,9405
151069,9405
151078,5841
151078,5841
151087,14858
151087,14858
151096,5243
151096,5243
151102,16958
151102,15665
151102,1293
151111,39216
151111,28129
151111,11087
151157,403
151157,403
151166,4240
151166,4240
151184,62
151184,62
151193,422
151193,422
151209,344
151209,344
151236,505
151236,505
151245,384
151245,384
151263,5946
151263,4381
151263,1565
151290,4823
151290,4325
151290,498
151306,13280
151306,12140
151306,1140
151324,13905
151324,10838
151324,3067
151333,3783
151333,3530
151333,253
151342,10849
151342,9483
151342,1366
151351,47851
151351,36168
151351,11683
151360,7382
151360,6379
151360,1003
151379,8718
151379,7301
151379,1417
151388,3878
151388,3700
151388,178
151458,740
151458,740
151467,451
151467,451
151494,1769
151494,1769
151500,1335
151500,1335
151519,16149
151519,15815
151519,334
151537,74
151537,74
151564,68
151564,68
151607,109
151607,109
151616,1496
151616,1496
151625,857
151625,857
151652,453
151652,453
151661,3992
151661,3992
151777,1255
151777,1255
151786,2948
151786,2495
151786,453
151801,23146
151801,15223
151801,7923
151810,1654
151810,1527
151810,127
151829,204
151829,204
151865,204
151865,204
151874,217
151874,217
151944,2265
151944,2265
151962,184
151962,184
152044,178
152044,178
152080,12760
152080,8609
152080,4151
152099,3517
152099,3245
152099,272
152150,80
152150,80
152220,1315
152220,1315
152248,12510
152248,10869
152248,1641
152266,5692
152266,5595
152266,97
152275,367
152275,367
152309,159
152309,159
152318,1999
152318,1866
152318,133
152327,115
152327,115
152336,2494
152336,2042
152336,452
152363,1086
152363,1064
152363,22
152381,1948
152381,1650
152381,298
152390,1704
152390,1704
152415,1132
152415,1132
152424,550
152424,550
152451,259
152451,259
152497,264
152497,264
152530,3421
152530,3225
152530,196
152567,1810
152567,1796
152567,14
152600,4457
152600,3075
152600,1382
152628,150
152628,150
152637,23424
152637,23424
152673,891
152673,891
152798,598
152798,448
152798,150
152822,1219
152822,1219
152992,1407
152992,1292
152992,115
153001,3742
153001,3574
153001,168
153074,277
153074,277
153083,321
153083,321
153092,21
153092,21
153108,1878
153108,1878
153126,1299
153126,1032
153126,267
153144,1309
153144,1288
153144,21
153162,1135
153162,1135
153171,44
153171,44
153214,35483
153214,35483
153241,113
153241,113
153250,1392
153250,1348
153250,44
153269,14490
153269,3963
153269,10527
153278,2470
153278,2117
153278,353
153296,1453
153296,1453
153302,264
153302,264
153311,13452
153311,13452
153320,459
153320,365
153320,94
153339,46
153339,46
153366,3393
153366,2004
153366,1389
153375,2456
153375,2399
153375,57
153384,1734
153384,1734
153409,595
153409,595
153418,1311
153418,1311
153427,595
153427,595
153445,9464
153445,9464
153463,68
153463,68
153472,8065
153472,8065
153524,8657
153524,8657
153533,4774
153533,4774
153542,23
153542,23
153588,55
153588,55
153597,281
153597,281
153603,31138
153603,24585
153603,6553
153621,1002
153621,1002
153630,8097
153630,8097
153658,34380
153658,23387
153658,10993
153737,19439
153737,19439
153746,148
153746,148
153764,312
153764,312
153773,135
153773,135
153782,221
153782,221
153825,1670
153825,1555
153825,115
153834,2588
153834,2588
153861,1467
153861,338
153861,1129
153922,3009
153922,3009
153977,986
153977,986
154004,2868
154004,1314
154004,1554
154013,1948
154013,1726
154013,222
154022,117643
154022,107821
154022,9822
154059,5201
154059,5201
154095,16578
154095,13191
154095,3387
154101,1256
154101,1256
154110,7741
154110,7741
154129,2486
154129,2486
154156,1874
154156,1874
154165,97
154165,97
154174,2489
154174,85
154174,2404
154208,214
154208,214
154235,4042
154235,3063
154235,979
154262,219
154262,219
154332,114
154332,114
154341,173
154341,173
154350,2318
154350,2283
154350,35
154378,5230
154378,5230
154396,2211
154396,2211
154448,303
154448,303
154457,77
154457,77
154466,95
154466,95
154493,9673
154493,8750
154493,923
154518,609
154518,609
154527,1888
154527,1888
154536,194
154536,194
154545,81
154545,81
154572,8196
154572,8196
154590,2163
154590,1795
154590,368
154633,101
154633,101
154642,5193
154642,5193
154651,73
154651,73
154688,5266
154688,2762
154688,2504
154697,13950
154697,13950
154712,2171
154712,2074
154712,97
154721,612
154721,612
154749,497
154749,497
154767,1155
154767,1155
154776,977
154776,977
154794,262
154794,262
154800,13951
154800,13951
154819,150
154819,150
154837,131
154837,12
154837,119
154855,470
154855,470
154907,4997
154907,4997
154925,2906
154925,2906
154934,2192
154934,2192
154943,277
154943,277
154952,6201
154952,6201
154970,149
154970,149
154998,2677
154998,2677
155007,1019
155007,1019
155025,8063
155025,4776
155025,3287
155052,804
155052,804
155061,13884
155061,11373
155061,2511
155070,208
155070,208
155089,3350
155089,2400
155089,950
155098,3407
155098,3407
155104,3268
155104,3268
155140,1218
155140,1218
155159,107
155159,107
155177,482
155177,482
155186,5711
155186,5711
155195,9571
155195,9571
155201,1946
155201,1946
155210,31250
155210,31250
155283,977
155283,977
155292,11244
155292,11244
155317,32128
155317,22645
155317,9483
155335,3549
155335,2526
155335,1023
155353,50
155353,50
155399,26588
155399,20833
155399,5755
155414,1038
155414,949
155414,89
155423,1101
155423,1101
155441,129
155441,129
155450,3343
155450,3343
155487,818
155487,818
155496,416
155496,416
155511,721
155511,721
155520,2346
155520,1699
155520,647
155566,3708
155566,3708
155593,1813
155593,1813
155618,412
155618,412
155627,581
155627,581
155636,1952
155636,538
155636,1414
155681,9121
155681,6809
155681,2312
155715,2434
155715,2434
155812,1521
155812,1153
155812,368
155830,690
155830,690
155858,2698
155858,2698
155867,119
155867,119
155900,3463
155900,2776
155900,687
155937,780
155937,780
155973,757
155973,735
155973,22
156082,8178
156082,7078
156082,1100
156107,3951
156107,3951
156125,18412
156125,14429
156125,3983
156134,2628
156134,2628
156189,630
156189,630
156213,1802
156213,1597
156213,205
156222,1885
156222,1885
156231,5764
156231,5764
156277,112
156277,112
156286,3660
156286,2664
156286,996
156295,1608
156295,1608
156310,917
156310,917
156338,6985
156338,6985
156356,839
156356,769
156356,70
156365,3895
156365,3229
156365,666
156392,18672
156392,18672
156408,1226
156408,1226
156417,209
156417,209
156426,252
156426,252
156444,28
156444,28
156471,1370
156471,1370
156541,3496
156541,1835
156541,1661
156620,19104
156620,16066
156620,3038
156648,10240
156648,10240
156675,71
156675,71
156727,1202
156727,1202
156745,2255
156745,1457
156745,798
156754,124
156754,124
156790,6035
156790,6035
156842,296
156842,296
156851,3588
156851,3588
156860,5240
156860,5240
156903,357
156903,357
156921,20977
156921,20977
156949,29
156949,29
156967,211
156967,211
157021,5735
157021,5735
157030,107
157030,107
157058,3397
157058,3140
157058,257
157076,945
157076,945
157085,28815
157085,20802
157085,8013
157100,626
157100,583
157100,43
157207,89
157207,89
157216,2768
157216,2155
157216,613
157270,1042
157270,1042
157289,24224
